match_id,team,player,x,y,outcome,body_part,shot_type,is_goal,is_header,distance,angle,xG
19733,Birmingham City WFC,Emma Follis,101.0,58.0,Saved,Right Foot,Open Play,0,0,26.1725046566048,0.2041998317208146,0.05514422903617151
19733,Manchester City WFC,Jennifer Patricia Beattie,108.0,47.0,Blocked,Head,Open Play,0,1,13.892443989449804,0.4548693745035267,0.11995728437736988
19733,Manchester City WFC,Tessa Wullaert,100.0,53.0,Off T,Left Foot,Open Play,0,0,23.853720883753127,0.2576406751587423,0.06448783804060503
19733,Manchester City WFC,Nikita Parris,106.0,33.0,Saved,Right Foot,Open Play,0,0,15.652475842498529,0.4165815847584511,0.10747070660310544
19733,Birmingham City WFC,Meaghan Sargeant,114.0,44.0,Goal,Head,Open Play,1,1,7.211102550927978,0.849721767477455,0.22010662714765422
19733,Manchester City WFC,Caroline Weir,107.0,45.0,Goal,Left Foot,Open Play,1,0,13.92838827718412,0.4849333161672219,0.12307909725121753
19733,Birmingham City WFC,Lucy Staniforth,100.0,32.0,Saved,Right Foot,Open Play,0,0,21.54065922853801,0.3141387006624982,0.07548884701310428
19733,Manchester City WFC,Nikita Parris,104.0,61.0,Blocked,Right Foot,Open Play,0,0,26.40075756488817,0.1696797554574161,0.05276947366852984
19733,Manchester City WFC,Tessa Wullaert,91.0,48.0,Saved,Right Foot,Open Play,0,0,30.083217912982647,0.2337360037480101,0.0474916663827328
19733,Manchester City WFC,Nikita Parris,113.0,39.0,Goal,Right Foot,Open Play,1,0,7.071067811865476,0.950489982982555,0.2396672219852818
19733,Manchester City WFC,Keira Walsh,95.0,51.0,Blocked,Right Foot,Open Play,0,0,27.31300056749533,0.2447845356213188,0.054471552283896496
19733,Manchester City WFC,Tessa Wullaert,100.0,58.0,Goal,Right Foot,Open Play,1,0,26.90724809414742,0.2031789934381679,0.05328046642933865
19733,Birmingham City WFC,Hayley Ladd,94.0,15.0,Saved,Right Foot,Open Play,0,0,36.069377593742864,0.1467468404118409,0.033061335956584746
19733,Manchester City WFC,Georgia Stanway,107.0,24.0,Saved,Right Foot,Open Play,0,0,20.615528128088304,0.2272010241120869,0.07239991635479949
19733,Manchester City WFC,Caroline Weir,95.0,49.0,Post,Left Foot,Free Kick,0,0,26.570660511172846,0.2583168594303517,0.05708374585770627
