match_id,team,player,x,y,outcome,body_part,shot_type,is_goal,is_header,distance,angle
19775,Reading WFC,Fara Williams,89.0,41.0,Saved,Right Foot,Open Play,0,0,31.016124838541646,0.234802201624371
19775,Liverpool WFC,Kirsty Linnett,95.0,49.0,Saved,Left Foot,Open Play,0,0,26.570660511172846,0.25831685943035176
19775,Liverpool WFC,Jessica Anne Clarke,112.0,35.0,Off T,Head,Open Play,0,1,9.433981132056603,0.6590339261642636
19775,Liverpool WFC,Jessica Anne Clarke,104.0,52.0,Off T,Left Foot,Open Play,0,0,20.0,0.2941567426761246
19775,Liverpool WFC,Courtney Sweetman-Kirk,115.0,34.0,Off T,Head,Open Play,0,1,7.810249675906654,0.6554478745928638
19775,Reading WFC,Fara Williams,108.0,49.0,Off T,Right Foot,Open Play,0,0,15.0,0.39346761452341295
19775,Reading WFC,Fara Williams,94.0,46.0,Off T,Right Foot,Free Kick,0,0,26.68332812825267,0.2659742743547009
19775,Liverpool WFC,Jessica Anne Clarke,106.0,20.0,Blocked,Right Foot,Open Play,0,0,24.413111231467404,0.17411859958510614
19775,Reading WFC,Charlotte Estcourt,90.0,60.0,Saved,Right Foot,Open Play,0,0,36.05551275463989,0.16905276591907928
19775,Reading WFC,Remi Allen,90.0,41.0,Off T,Right Foot,Open Play,0,0,30.01666203960727,0.24253719396461185
19775,Reading WFC,Brooke Chaplen,108.0,52.0,Off T,Right Foot,Open Play,0,0,16.97056274847714,0.3095925826558117
19775,Reading WFC,Fara Williams,107.0,23.0,Saved,Left Foot,Open Play,0,0,21.400934559032695,0.21085167207337924
19775,Reading WFC,Fara Williams,98.0,51.0,Off T,Right Foot,Open Play,0,0,24.596747752497688,0.26576952712398905
19775,Reading WFC,Fara Williams,99.0,41.0,Off T,Left Foot,Open Play,0,0,21.02379604162864,0.34436208669986823
19775,Reading WFC,Brooke Chaplen,114.0,32.0,Off T,Left Foot,Open Play,0,0,10.0,0.4693381791262921
19775,Reading WFC,Fara Williams,89.0,27.0,Goal,Right Foot,Free Kick,1,0,33.61547262794322,0.20049293026284035
19775,Liverpool WFC,Courtney Sweetman-Kirk,118.0,39.0,Goal,Head,Open Play,1,1,2.23606797749979,2.091479969669102
19775,Reading WFC,Rachel Furness,89.0,26.0,Off T,Left Foot,Open Play,0,0,34.0147027033899,0.19588092890574188
19775,Reading WFC,Kirstyn Pearce,92.0,54.0,Off T,Right Foot,Open Play,0,0,31.304951684997057,0.20894641727253602
19775,Reading WFC,Rachel Furness,99.0,22.0,Off T,Left Foot,Open Play,0,0,27.65863337187866,0.20174029758036713
19775,Reading WFC,Fara Williams,91.0,49.0,Goal,Left Foot,Open Play,1,0,30.364452901377952,0.22951613775908702
19775,Reading WFC,Rachel Furness,110.0,39.0,Off T,Head,Open Play,0,1,10.04987562112089,0.6960594565863748
19775,Reading WFC,Fara Williams,82.0,33.0,Saved,Right Foot,Open Play,0,0,38.63935817272331,0.18582725173445255
19775,Reading WFC,Molly Bartrip,92.0,40.0,Off T,Left Foot,Open Play,0,0,28.0,0.2599547094013491
